Stock_Name,Datetime,Open,High,Low,Close,Volume,Return_1d,Return_5d,Return_20d,Volatility_20d,Volume_Change,Volume_SMA_20,EMA20,EMA50,EMA_Spread,Price_Above_Below_EMA20,RSI_14,MACD,MACD_Signal,MACD_Histogram,Bollinger_Upper,Bollinger_Lower,Bollinger_Band_Width,ATR_14,Day_of_Week,Month,Lagged_Close_1,Lagged_Close_5,Target,Stock_TE
SBIN,2025-08-26,814.8499755859375,815.8499755859375,806.75,807.8499755859375,6997817,-0.010533451518784487,-0.02715564567093609,0.013422757127480311,0.0073276662699847716,0.2335524100732993,8122694.35,815.9394919913809,811.126292951842,4.813199039538972,0,56.026573259110585,2.7780623466303496,3.3592368674160733,-0.5811745207857237,837.5588706266599,787.2411354768558,50.31773514980409,9.982147216796875,1,8,816.4500122070312,830.4000244140625,0,0.5283842794759825
SBIN,2025-08-28,807.25,811.0,800.6500244140625,801.9500122070312,7898436,-0.007303290904511095,-0.0325713246907543,0.003440940888383759,0.007524415462801426,0.12869999315500813,8125928.2,814.6071605833476,810.7664388049867,3.840721778360944,0,47.39837180521605,1.3260295763498107,2.9525954092028206,-1.62656583285301,837.4211707421523,787.6538353613632,49.76733538078906,9.921430315290179,3,8,807.8499755859375,828.9500122070312,1,0.5283842794759825
SBIN,2025-08-29,800.7000122070312,806.7000122070312,798.5,802.5,6861440,0.0006858130614091351,-0.02809738629531977,0.001060282617166619,0.007495450700124512,-0.13129130881101014,8031814.05,813.4540976706479,810.4422647342029,3.011832936444989,0,47.86461151057907,0.21715928595256173,2.405508184552769,-2.188348898600207,837.3881648029959,787.7718388591135,49.61632594388243,9.560716901506696,4,8,801.9500122070312,825.7000122070312,1,0.5283842794759825
SBIN,2025-09-01,803.0999755859375,808.2999877929688,802.6500244140625,806.0499877929688,5619805,0.004423660801207152,-0.012496186471094961,0.011926432923967445,0.007394938358410644,-0.18095837025464045,7744848.7,812.7489443489642,810.2700185796448,2.478925769319403,0,51.35134880371319,-0.3708985738761612,1.8502268328669829,-2.221125406743144,836.916579605587,789.1934240565224,47.723155549064586,8.703574044363839,0,9,802.5,816.25,0,0.5283842794759825
SBIN,2025-09-02,806.2999877929688,810.5,802.6500244140625,803.9000244140625,5075460,-0.0026672829371203743,-0.015371409890782672,0.01246854460209379,0.007381371168123571,-0.09686190179196608,7225202.15,811.9061900694497,810.0202148868769,1.8859751825727926,0,29.528834760467674,-0.9989079521290023,1.280399875867786,-2.279307827996788,836.1231624208285,790.9768436826871,45.14631873814142,7.785714285714286,1,9,806.0499877929688,816.4500122070312,1,0.5283842794759825
SBIN,2025-09-03,804.2999877929688,813.2999877929688,803.0,812.1500244140625,4261589,0.010262470144858149,0.005322830919201493,0.020673635735412255,0.007685118877420688,-0.16035413538871357,6997245.4,811.9294123879844,810.1037368291195,1.825675558864873,1,42.0508492093568,-0.8214348672603364,0.8600329272421614,-1.6814677945024978,835.3494752988481,793.3955320253706,41.953943273477535,8.128570556640625,2,9,803.9000244140625,807.8499755859375,0,0.5283842794759825
SBIN,2025-09-04,814.6500244140625,816.75,808.0,809.4000244140625,4471950,-0.0033860738993193307,0.009289871056337162,0.010991817507469248,0.0076475714071545684,0.04936210413533537,6851766.05,811.6885182952299,810.0761402638232,1.6123780314067062,0,38.60938187552631,-0.8924011413117796,0.5095461135313732,-1.4019472548431529,834.9244524762565,794.7005597307747,40.22389274548186,8.442853655133929,3,9,812.1500244140625,801.9500122070312,0,0.5283842794759825
SBIN,2025-09-05,811.5,812.5,803.6500244140625,806.5999755859375,5194842,-0.0034594128288444326,0.005109003845404914,0.001800845963993103,0.007599210314626676,0.16165028678764304,6741038.35,811.2038951800592,809.9398200803768,1.2640750996824863,0,31.090057702743522,-1.161197403381152,0.1753974101488682,-1.3365948135300203,834.8602848337455,794.9097224904733,39.95056234327217,8.439278738839286,4,9,809.4000244140625,802.5,1,0.5283842794759825
SBIN,2025-09-08,808.0,813.8499755859375,806.7999877929688,808.7999877929688,4614227,0.0027275133568323007,0.003411699077782604,0.004533271152245666,0.007621437681145063,-0.111767595626585,6617180.1,810.974951619384,809.8951207749883,1.0798308443957012,0,32.497656636959505,-1.183060197280497,-0.09629411133700486,-1.0867660859434922,834.7325807407551,795.4024229213542,39.33015781940094,8.039280482700892,0,9,806.5999755859375,806.0499877929688,1,0.5283842794759825
SBIN,2025-09-09,812.0,812.3499755859375,805.5999755859375,808.8499755859375,4567272,6.18048883818112e-05,0.0061574213478632345,0.005657078033103113,0.007615427248498844,-0.010176135677763543,6060134.65,810.772572949532,809.8541346891432,0.9184382603888253,0,28.934468678180806,-1.182719369161191,-0.31357916290184207,-0.869140206259349,834.536299815106,796.0537026263004,38.482597188805585,8.149993896484375,1,9,808.7999877929688,803.9000244140625,1,0.5283842794759825
SBIN,2025-09-10,812.0,824.5999755859375,810.4000244140625,818.2000122070312,7285853,0.01155966730952862,0.00744934754798976,-0.006375614696912613,0.0059325582871328966,0.5952308073615935,5662612.45,811.4799481169129,810.1814240035702,1.298524113342637,1,40.89755198061761,-0.4231021879643322,-0.3354837679143401,-0.0876184200499921,833.9458088428017,796.1191935986045,37.82661524419723,8.953565325055804,2,9,808.8499755859375,812.1500244140625,1,0.5283842794759825
SBIN,2025-09-11,819.0999755859375,825.7000122070312,819.0,823.6500244140625,7425055,0.006660977909704879,0.017605633271775334,0.0037168522043242724,0.006078915146304845,0.019105793103429303,5634528.8,812.6390030023557,810.7096044118249,1.929398590530809,1,48.32654224475621,0.6116199641094227,-0.14606302150958755,0.7576829856190102,834.3350346915001,796.0349726327186,38.30006205878158,8.832135881696429,3,9,818.2000122070312,809.4000244140625,0,0.5283842794759825
SBIN,2025-09-12,824.0999755859375,825.7999877929688,819.7999877929688,823.5499877929688,5078018,-0.00012145525177997829,0.021014149169441998,0.0020685188994733483,0.0060712354588357545,-0.3160969178006089,5666054.3,813.6781444109855,811.2131488581442,2.4649955528412875,1,57.03273195967218,1.407349555486121,0.1646194938895542,1.2427300615965668,834.5591838229125,795.9808247220094,38.57835910090307,8.524993896484375,4,9,823.6500244140625,806.5999755859375,1,0.5283842794759825
SBIN,2025-09-15,823.5499877929688,827.7999877929688,821.0999755859375,824.75,3852494,0.0014571212735332573,0.019720589079823325,-0.002177711958807227,0.0059377393385334,-0.2413390421223398,5504300.35,814.7326068480345,811.744005765668,2.988601082366472,1,57.844966338415745,2.1104737184590476,0.553790338803453,1.5566833796555946,834.2632817705892,796.0967279950357,38.16655377555344,8.553567068917411,0,9,823.5499877929688,808.7999877929688,1,0.5283842794759825
SBIN,2025-09-16,825.0999755859375,833.0,821.6500244140625,831.5499877929688,9467531,0.00824490790296295,0.02806455200865554,0.0047120923867152165,0.0062195402489112015,1.4575070071491352,5670770.7,816.3342621761234,812.5207109432093,3.813551232914051,1,73.18981919990253,3.179752659048404,1.0789828028524433,2.100769856195961,835.0648555669634,795.6851505365523,39.37970503041106,8.671421595982142,1,9,824.75,808.8499755859375,1,0.5283842794759825
SBIN,2025-09-17,834.2999877929688,858.1500244140625,831.0,857.1500244140625,17243938,0.030785926278514175,0.04760451188697323,0.03221339018971614,0.009234008503699064,0.8213764496783797,6279133.55,820.2214776273556,814.2708800989291,5.950597528426556,1,88.98299897671444,6.023438480747814,2.0678739384315175,3.955564542316296,843.1706205215625,790.2543855819532,52.91623493960924,9.871425083705358,2,9,831.5499877929688,818.2000122070312,0,0.5283842794759825
SBIN,2025-09-18,858.6500244140625,860.7999877929688,851.0999755859375,854.3499755859375,10400847,-0.0032666963172975905,0.037273053192361294,0.030641127938801027,0.009269430868104927,-0.39684038529946,6574481.5,823.4718107662683,815.8426093337137,7.629201432554623,1,85.48929109147815,7.959388565810059,3.246176863907226,4.713211701902833,848.9654055277447,786.9995969136617,61.965808614083016,9.978567940848214,3,9,857.1500244140625,823.6500244140625,1,0.5283842794759825
SBIN,2025-09-19,852.0,864.4500122070312,849.2999877929688,862.3499755859375,15206426,0.009363844125486631,0.047113093762467084,0.044386536074940475,0.00933249442531198,0.46203727446428156,7114677.25,827.1744931300462,817.6664276181147,9.50806551193159,1,86.32248695228952,10.023629930849552,4.601667477295692,5.42196245355386,856.5257278419358,783.104270937361,73.42145690457482,10.646427699497767,4,9,854.3499755859375,823.5499877929688,0,0.5283842794759825
SBIN,2025-09-22,862.0,868.2000122070312,854.0,855.25,6594034,-0.008233287861014071,0.03698090330403159,0.04777947932618676,0.009110070575307312,-0.5663652984600063,7189496.6,829.8483509271847,819.140293201718,10.708057725466688,1,81.13999632827583,10.960303831864394,5.873394748209433,5.086909083654961,861.6816192476552,781.8483795316416,79.83323971601362,11.100001743861608,0,9,862.3499755859375,824.75,1,0.5283842794759825
SBIN,2025-09-23,854.5999755859375,874.25,851.2000122070312,870.5999755859375,14357863,0.017947939884171316,0.04696048146980547,0.06632367269188699,0.009731042613261458,1.177402027347751,7623744.85,833.7294580375421,821.1583199618835,12.57113807565861,1,82.63530967359374,12.793760879892488,7.257467974546045,5.536292905346444,869.8442797791137,779.1007153380739,90.74356444103978,12.010716029575892,1,9,855.25,831.5499877929688,0,0.5283842794759825
SBIN,2025-09-24,876.0,880.5,864.4500122070312,866.2000122070312,12840160,-0.00505394383447455,0.010558230805809199,0.0722288028526239,0.009393519218833378,-0.10570535461997377,7915862.0,836.8218917679696,822.9246608342423,13.897230933727315,1,81.14029833565672,13.733438002624098,8.552661980161655,5.180776022462442,875.6720312598235,779.1079675194734,96.5640637403501,12.532143729073661,2,9,870.5999755859375,857.1500244140625,0,0.5283842794759825
SBIN,2025-09-25,866.5499877929688,870.1500244140625,859.9500122070312,861.1500244140625,8678821,-0.005830048166475588,0.007959324659032596,0.07382007769300736,0.009309458578635972,-0.324087783952848,7954881.25,839.1388567818833,824.4236947001177,14.715162081765584,1,79.18673412205455,13.910297827517525,9.62418914963283,4.286108677884695,879.3189453186868,781.3810546813132,97.93789063737358,12.628574916294642,3,9,866.2000122070312,854.3499755859375,0,0.5283842794759825
SBIN,2025-09-26,862.0,864.3499755859375,853.0,856.9500122070312,6959545,-0.004877213131229907,-0.006261916312152893,0.06785048250097359,0.00948286149575763,-0.19810017973639504,7959786.5,840.835157298564,825.6992365631339,15.13592073543009,1,75.22262308374056,13.555297596003925,10.41041083890705,3.1448867570968755,881.5742565951957,784.5707446255074,97.00351196968836,12.921430315290179,4,9,861.1500244140625,862.3499755859375,1,0.5283842794759825
SBIN,2025-09-29,858.0499877929688,873.5,856.0,870.75,22641712,0.016103608841112615,0.01812335574393442,0.08026798981063843,0.009904055576079594,2.2533322221495804,8810881.85,843.6841899367961,827.4659331685012,16.21825676829485,1,78.34248301133397,14.2235409126788,11.173036853661399,3.050504059017401,885.8402012480063,786.7748011933999,99.06540005460647,13.689287458147321,0,9,856.9500122070312,855.25,1,0.5283842794759825
SBIN,2025-09-30,869.9500122070312,877.5999755859375,867.5999755859375,872.4500122070312,12831593,0.0019523539558210512,0.002125013407964671,0.08527178220069431,0.009795765917294611,-0.4332763794539918,9198688.5,846.4237920577708,829.230014699424,17.19377735834678,1,76.71096696950828,14.720615243823318,11.882552531693783,2.8380627121295348,889.3124812220767,790.1575199986264,99.1549612234503,13.278573172433036,1,9,870.75,870.5999755859375,0,0.5283842794759825
SBIN,2025-10-01,872.2999877929688,876.4500122070312,862.7999877929688,864.0999755859375,10832384,-0.009570790881153979,-0.002424424603438835,0.06396595408509054,0.010141667940476202,-0.15580364807393754,9527228.25,848.1072381080724,830.5974641459541,17.509773962118288,1,69.3632947858658,14.276204858349843,12.361282997024997,1.9149218613248458,891.2640991851684,793.4008971527222,97.86320203244622,13.717860630580358,2,10,872.4500122070312,866.2000122070312,1,0.5283842794759825
SBIN,2025-10-03,865.1500244140625,873.0,863.7999877929688,867.2999877929688,8019442,0.003703289315407421,0.007141570231146144,0.07153442257531561,0.010024288241598784,-0.25967894048069196,9704602.85,849.9351190304434,832.0367787987782,17.898340231665202,1,70.33936779978436,14.020599919199753,12.69314638145995,1.3274535377398031,892.7871871830132,797.6678054927681,95.11938169024506,13.946432931082589,4,10,864.0999755859375,861.1500244140625,1,0.5283842794759825
SBIN,2025-10-06,868.0,875.2999877929688,862.7999877929688,874.0499877929688,7820352,0.007782774236140488,0.019954460986466804,0.08362263110414014,0.00992777770184452,-0.02482591681565871,9835878.35,852.2317731983029,833.6843556220798,18.547417576223097,1,71.79485934126305,14.199022261242249,12.994321557416411,1.2047007038258375,894.1500050134014,803.049988883083,91.10001613031841,14.3607177734375,0,10,867.2999877929688,856.9500122070312,0,0.5283842794759825
SBIN,2025-10-07,874.1500244140625,877.0,863.0,864.7000122070312,9242580,-0.010697300745403315,-0.006948019285637375,0.06911476911195424,0.01046274584213664,0.18186240210159332,10067296.0,853.4192245324675,834.9006558803133,18.518568652154272,1,64.33204384608483,13.431132627653824,13.081683771463895,0.3494488561899285,893.3830779086827,809.406918429208,83.97615947947475,14.550005231584821,1,10,874.0499877929688,870.75,0,0.5283842794759825
SBIN,2025-10-08,866.7999877929688,867.7999877929688,857.25,858.25,7156112,-0.007459248428328902,-0.01627601811949042,0.06107439686608962,0.010720966748008286,-0.22574519235970913,10196738.0,853.8792983865181,835.8163164340265,18.06298195249167,1,50.569935536755175,12.161917466559089,12.897730510482935,-0.7358130439238462,890.8262549903438,816.9037437889531,73.92251120139076,13.364288330078125,2,10,864.7000122070312,872.4500122070312,1,0.5283842794759825
SBIN,2025-10-09,861.5999755859375,865.7999877929688,858.0999755859375,862.0999755859375,7020501,0.004485843968467851,-0.0023145469928336215,0.05365431767776374,0.010539652819847565,-0.018950374169660833,10183470.4,854.6622200245581,836.847048165474,17.815171859084103,1,53.9723248687008,11.336041333336539,12.585392675053658,-1.2493513417171194,889.1105223796148,823.0094727375727,66.1010496420422,13.221431187220983,3,10,858.25,864.0999755859375,1,0.5283842794759825
SBIN,2025-10-10,862.0999755859375,883.75,861.2999877929688,880.6500244140625,13713015,0.021517282627826484,0.015392640157952497,0.06920415019783355,0.011329722916442886,0.9532815393089467,10497868.4,857.1372490140348,838.5648119399285,18.572437074106233,1,58.464409325225425,12.039577701478947,12.476229680338717,-0.4366519788597696,889.9631428980949,827.8568522190926,62.10629067900231,13.74285888671875,4,10,862.0999755859375,867.2999877929688,1,0.5283842794759825
SBIN,2025-10-13,879.0,888.0999755859375,876.0,882.9500122070312,11923143,0.002611693327890352,0.010182511913918724,0.07212679897336716,0.011301310770216559,-0.1305235938267405,10840124.65,859.5956074133677,840.3054080288344,19.290199384533253,1,63.40755831576037,12.637053053719228,12.50839435501482,0.12865869870440783,889.9085127837486,833.8514847748452,56.057028008903444,13.592856270926339,0,10,880.6500244140625,874.0499877929688,0,0.5283842794759825
SBIN,2025-10-14,883.0,884.1500244140625,872.0999755859375,876.9500122070312,7681973,-0.006795401684181801,0.014166762839211255,0.06329192143926199,0.011530026027514009,-0.35570906094139776,11031598.6,861.248407869907,841.7424513299402,19.50595653996686,1,53.37947620863561,12.48251604417851,12.503218692847557,-0.020702648669047363,887.1723134775017,841.8076853017952,45.36462817570646,12.807146344866071,1,10,882.9500122070312,864.7000122070312,1,0.5283842794759825
SBIN,2025-10-15,878.0999755859375,887.5,877.0499877929688,886.0999755859375,8269225,0.010433848282729752,0.03244972395681622,0.06560037110667372,0.011591302451712226,0.07644546524701412,10971683.3,863.6152238428624,843.4819620850774,20.13326175778502,1,60.08103389955234,12.949100753036078,12.592395104885261,0.3567056481508164,886.0070628907042,848.4279346678895,37.57912822281469,12.414289202008929,2,10,876.9500122070312,858.25,1,0.5283842794759825
SBIN,2025-10-16,888.2999877929688,891.8499755859375,882.4500122070312,886.9500122070312,8493686,0.0009593010320665396,0.028825005596600395,0.034766361715196537,0.00961101704089174,0.02714413986800457,10534170.7,865.8375846394499,845.1865915016247,20.650993137825253,1,63.65077837535499,13.234899662763382,12.720896016460886,0.5140036463024966,888.8155889734857,848.599407364405,40.21618160908065,12.357142857142858,3,10,886.0999755859375,862.0999755859375,1,0.5283842794759825
SBIN,2025-10-17,887.5,894.75,883.0,889.1500244140625,8511854,0.0024804241239670954,0.00965196135167945,0.040732779098235694,0.009538650985776326,0.0021390006647290516,10439721.05,868.0578169989368,846.9106476942693,21.1471693046675,1,67.40540051902943,13.483490669375556,12.873414947043821,0.6100757223317341,891.3321411750597,849.5628600456433,41.76928112941641,12.385716029575892,4,10,886.9500122070312,880.6500244140625,1,0.5283842794759825
SBIN,2025-10-20,894.5999755859375,913.6500244140624,891.0499877929688,907.5,13546463,0.02063765965482589,0.02780450473249707,0.05235696143365054,0.010297119030905324,0.5914820672441046,10356722.9,871.8142153799905,849.2867007258667,22.52751465412382,1,68.93352988677213,14.988413405976871,13.296414638830433,1.6919987671464387,898.971612891989,846.4383907701203,52.533222121868675,12.885716029575885,0,10,889.1500244140625,882.9500122070312,1,0.5283842794759825
SBIN,2025-10-21,908.0,910.0,906.4000244140624,907.8499755859376,1783576,0.0003856480285813202,0.03523571805551384,0.06150245610749794,0.009995594636568673,-0.8683364063372114,10116200.0,875.2461925424617,851.5832997399871,23.66289280247463,1,68.49527631319646,16.024594076483254,13.842050526360998,2.182543550122256,904.6045097630971,846.0654914576061,58.53901830549103,12.428571428571429,1,10,907.5,876.9500122070312,1,0.5283842794759825
SBIN,2025-10-23,912.0,918.0,904.7999877929688,911.5499877929688,13382769,0.004075576699380523,0.02872137784475437,0.04703654187386208,0.009367962801311826,6.503335433982068,10067445.3,878.7036968520339,853.9349345655943,24.768762286439596,1,76.05712167415334,16.94895775135558,14.463431971359915,2.4855257799956636,910.70581200703,844.0591904343763,66.64662157265366,12.396427699497767,3,10,907.8499755859376,886.0999755859375,0,0.5283842794759825
